track_name,artist,album,release_date,popularity,spotify_url,id,duration_min,nconst,primaryName,birthYear,deathYear,primaryProfession,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
Shy,Jai Waetford,Shy - Ep,2015-01-16,55,https://open.spotify.com/track/3nivloq0Lqd2CYWHTgAlwU,3nivloq0Lqd2CYWHTgAlwU,3.127333333333333,nm7164964,Jai Waetford,,,"actor,soundtrack,archive_footage",tt0450950,tvseries,The X Factor,The X Factor,0.0,2005.0,2016.0,60.0,"Music,Reality-Tv",4.4,350
Warrior,Demi Lovato,Demi,2013-01-01,55,https://open.spotify.com/track/7nCBOm2WiTUPAx3TeG2rZA,7nCBOm2WiTUPAx3TeG2rZA,3.852883333333333,nm1416215,Demi Lovato,1992.0,,"music_artist,actress,music_department",tt1252374,tvseries,Sonny With A Chance,Sonny With A Chance,0.0,2009.0,2011.0,23.0,"Comedy,Family,Romance",6.0,13532
Warrior,Demi Lovato,Demi,2013-01-01,55,https://open.spotify.com/track/7nCBOm2WiTUPAx3TeG2rZA,7nCBOm2WiTUPAx3TeG2rZA,3.852883333333333,nm1416215,Demi Lovato,1992.0,,"music_artist,actress,music_department",tt0413573,tvseries,Grey'S Anatomy,Grey'S Anatomy,0.0,2005.0,,45.0,"Drama,Romance",7.6,358758
Warriors,Imagine Dragons,Smoke + Mirrors (Deluxe),2015-10-23,55,https://open.spotify.com/track/6Q2JimwoGgG5W9HdmH1hmq,6Q2JimwoGgG5W9HdmH1hmq,2.8351,nm4995251,Imagine Dragons,,,"music_artist,actor,composer",tt1517260,movie,The Host,The Host,0.0,2013.0,,125.0,"Action,Adventure,Drama",5.8,120171
Warriors,Imagine Dragons,Smoke + Mirrors (Deluxe),2015-10-23,55,https://open.spotify.com/track/6Q2JimwoGgG5W9HdmH1hmq,6Q2JimwoGgG5W9HdmH1hmq,2.8351,nm4995251,Imagine Dragons,,,"music_artist,actor,composer",tt2109248,movie,Transformers: Age Of Extinction,Transformers: Age Of Extinction,0.0,2014.0,,165.0,"Action,Adventure,Sci-Fi",5.6,340482
Warriors,Imagine Dragons,Smoke + Mirrors (Deluxe),2015-10-23,55,https://open.spotify.com/track/6Q2JimwoGgG5W9HdmH1hmq,6Q2JimwoGgG5W9HdmH1hmq,2.8351,nm4995251,Imagine Dragons,,,"music_artist,actor,composer",tt1951264,movie,The Hunger Games: Catching Fire,The Hunger Games: Catching Fire,0.0,2013.0,,146.0,"Action,Adventure,Sci-Fi",7.5,746767
Warriors,Imagine Dragons,Smoke + Mirrors (Deluxe),2015-10-23,55,https://open.spotify.com/track/6Q2JimwoGgG5W9HdmH1hmq,6Q2JimwoGgG5W9HdmH1hmq,2.8351,nm4995251,Imagine Dragons,,,"music_artist,actor,composer",tt1355644,movie,Passengers,Passengers,0.0,2016.0,,116.0,"Drama,Romance,Sci-Fi",7.0,473877
Bad Girlfriend,Anne-Marie,Speak Your Mind (Deluxe),2018-04-27,55,https://open.spotify.com/track/11z8f8BH1WdIlFI9TNQ9mc,11z8f8BH1WdIlFI9TNQ9mc,3.436433333333333,nm7429474,Anne-Marie,1991.0,,"music_artist,actress,composer",tt21051906,movie,A Family Affair,A Family Affair,0.0,2024.0,,111.0,"Comedy,Drama,Romance",5.4,36647
Bad Girlfriend,Anne-Marie,Speak Your Mind (Deluxe),2018-04-27,55,https://open.spotify.com/track/11z8f8BH1WdIlFI9TNQ9mc,11z8f8BH1WdIlFI9TNQ9mc,3.436433333333333,nm7429474,Anne-Marie,1991.0,,"music_artist,actress,composer",tt9466114,movie,The Idea Of You,The Idea Of You,0.0,2024.0,,115.0,"Comedy,Drama,Romance",6.3,73285
Bad Girlfriend,Anne-Marie,Speak Your Mind (Deluxe),2018-04-27,55,https://open.spotify.com/track/11z8f8BH1WdIlFI9TNQ9mc,11z8f8BH1WdIlFI9TNQ9mc,3.436433333333333,nm7429474,Anne-Marie,1991.0,,"music_artist,actress,composer",tt8522006,movie,Happiest Season,Happiest Season,0.0,2020.0,,102.0,"Comedy,Romance",6.6,50661
Bad Girlfriend,Anne-Marie,Speak Your Mind (Deluxe),2018-04-27,55,https://open.spotify.com/track/11z8f8BH1WdIlFI9TNQ9mc,11z8f8BH1WdIlFI9TNQ9mc,3.436433333333333,nm7429474,Anne-Marie,1991.0,,"music_artist,actress,composer",tt4180560,movie,Otherhood,Otherhood,0.0,2019.0,,100.0,Comedy,6.1,13005
Teardrops On My Guitar - Pop Version,Taylor Swift,Taylor Swift (Deluxe Edition),2006-10-24,55,https://open.spotify.com/track/1hxLyjC9D9Jpw6EAPKqWv4,1hxLyjC9D9Jpw6EAPKqWv4,2.984433333333333,nm2357847,Taylor Swift,1989.0,,"music_artist,actress,composer",tt28814949,movie,Taylor Swift: The Eras Tour,Taylor Swift: The Eras Tour,0.0,2023.0,,169.0,"Documentary,Music,Musical",8.0,24160
Teardrops On My Guitar - Pop Version,Taylor Swift,Taylor Swift (Deluxe Edition),2006-10-24,55,https://open.spotify.com/track/1hxLyjC9D9Jpw6EAPKqWv4,1hxLyjC9D9Jpw6EAPKqWv4,2.984433333333333,nm2357847,Taylor Swift,1989.0,,"music_artist,actress,composer",tt1482459,movie,The Lorax,The Lorax,0.0,2012.0,,86.0,"Adventure,Animation,Comedy",6.4,136768
Teardrops On My Guitar - Pop Version,Taylor Swift,Taylor Swift (Deluxe Edition),2006-10-24,55,https://open.spotify.com/track/1hxLyjC9D9Jpw6EAPKqWv4,1hxLyjC9D9Jpw6EAPKqWv4,2.984433333333333,nm2357847,Taylor Swift,1989.0,,"music_artist,actress,composer",tt1392170,movie,The Hunger Games,The Hunger Games,0.0,2012.0,,142.0,"Action,Adventure,Sci-Fi",7.2,1041403
Teardrops On My Guitar - Pop Version,Taylor Swift,Taylor Swift (Deluxe Edition),2006-10-24,55,https://open.spotify.com/track/1hxLyjC9D9Jpw6EAPKqWv4,1hxLyjC9D9Jpw6EAPKqWv4,2.984433333333333,nm2357847,Taylor Swift,1989.0,,"music_artist,actress,composer",tt9411972,movie,Where The Crawdads Sing,Where The Crawdads Sing,0.0,2022.0,,125.0,"Drama,Mystery,Romance",7.2,145922
Remember When,Alan Jackson,Greatest Hits Volume Ii,2003-10-09,55,https://open.spotify.com/track/46wsj9yMktwifcIhXhqj1b,46wsj9yMktwifcIhXhqj1b,4.51,nm0413251,Alan Jackson,1958.0,,"music_artist,actor,composer",tt1464540,movie,I Am Number Four,I Am Number Four,0.0,2011.0,,111.0,"Action,Adventure,Sci-Fi",6.1,249743
Remember When,Alan Jackson,Greatest Hits Volume Ii,2003-10-09,55,https://open.spotify.com/track/46wsj9yMktwifcIhXhqj1b,46wsj9yMktwifcIhXhqj1b,4.51,nm0413251,Alan Jackson,1958.0,,"music_artist,actor,composer",tt0477080,movie,Unstoppable,Unstoppable,0.0,2010.0,,98.0,"Action,Thriller",6.8,213570
Remember When,Alan Jackson,Greatest Hits Volume Ii,2003-10-09,55,https://open.spotify.com/track/46wsj9yMktwifcIhXhqj1b,46wsj9yMktwifcIhXhqj1b,4.51,nm0413251,Alan Jackson,1958.0,,"music_artist,actor,composer",tt0465234,movie,National Treasure: Book Of Secrets,National Treasure: Book Of Secrets,0.0,2007.0,,124.0,"Action,Adventure,Mystery",6.5,261077
Remember When,Alan Jackson,Greatest Hits Volume Ii,2003-10-09,55,https://open.spotify.com/track/46wsj9yMktwifcIhXhqj1b,46wsj9yMktwifcIhXhqj1b,4.51,nm0413251,Alan Jackson,1958.0,,"music_artist,actor,composer",tt2557490,movie,A Million Ways To Die In The West,A Million Ways To Die In The West,0.0,2014.0,,116.0,"Comedy,Western",6.1,205105
Remember When,Alan Jackson,Greatest Hits Volume Ii,2003-10-09,55,https://open.spotify.com/track/46wsj9yMktwifcIhXhqj1b,46wsj9yMktwifcIhXhqj1b,4.51,nm4645022,Alan Jackson,,,"producer,archive_footage",tt2249007,tvseries,Ray Donovan,Ray Donovan,0.0,2013.0,2020.0,60.0,"Crime,Drama",8.3,96648
Remember When,Alan Jackson,Greatest Hits Volume Ii,2003-10-09,55,https://open.spotify.com/track/46wsj9yMktwifcIhXhqj1b,46wsj9yMktwifcIhXhqj1b,4.51,nm4645022,Alan Jackson,,,"producer,archive_footage",tt0103396,tvseries,Dateline Nbc,Dateline,0.0,1992.0,,60.0,"Documentary,News",7.3,3699
Love Will Remember,Selena Gomez,Stars Dance (Bonus Track Version),2013-01-01,55,https://open.spotify.com/track/0OkJtCF6yQIdK11ge58uXD,0OkJtCF6yQIdK11ge58uXD,3.506,nm1411125,Selena Gomez,1992.0,,"music_artist,actress,producer",tt2101441,movie,Spring Breakers,Spring Breakers,0.0,2012.0,,94.0,"Crime,Drama,Thriller",5.3,151924
Love Will Remember,Selena Gomez,Stars Dance (Bonus Track Version),2013-01-01,55,https://open.spotify.com/track/0OkJtCF6yQIdK11ge58uXD,0OkJtCF6yQIdK11ge58uXD,3.506,nm1411125,Selena Gomez,1992.0,,"music_artist,actress,producer",tt20221436,movie,Emilia Pérez,Emilia Pérez,0.0,2024.0,,132.0,"Comedy,Crime,Drama",5.4,88408
Love Will Remember,Selena Gomez,Stars Dance (Bonus Track Version),2013-01-01,55,https://open.spotify.com/track/0OkJtCF6yQIdK11ge58uXD,0OkJtCF6yQIdK11ge58uXD,3.506,nm1411125,Selena Gomez,1992.0,,"music_artist,actress,producer",tt1067774,movie,Monte Carlo,Monte Carlo,0.0,2011.0,,109.0,"Adventure,Comedy,Family",5.8,50568
Love Will Remember,Selena Gomez,Stars Dance (Bonus Track Version),2013-01-01,55,https://open.spotify.com/track/0OkJtCF6yQIdK11ge58uXD,0OkJtCF6yQIdK11ge58uXD,3.506,nm1411125,Selena Gomez,1992.0,,"music_artist,actress,producer",tt0837562,movie,Hotel Transylvania,Hotel Transylvania,0.0,2012.0,,91.0,"Animation,Comedy,Family",7.0,296618
Woman Like Me (Feat. Nicki Minaj),Little Mix,Woman Like Me (Feat. Nicki Minaj),2018-10-12,55,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1,6rrTr2HEAzlpC4KWZxF3S1,3.803433333333333,nm4702185,Little Mix,,,"music_artist,actress,miscellaneous",tt10362466,movie,After We Collided,After We Collided,0.0,2020.0,,105.0,"Drama,Romance",5.1,41595
Woman Like Me (Feat. Nicki Minaj),Little Mix,Woman Like Me (Feat. Nicki Minaj),2018-10-12,55,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1,6rrTr2HEAzlpC4KWZxF3S1,3.803433333333333,nm4702185,Little Mix,,,"music_artist,actress,miscellaneous",tt6359956,movie,A Bad Moms Christmas,A Bad Moms Christmas,0.0,2017.0,,104.0,Comedy,5.6,60515
Woman Like Me (Feat. Nicki Minaj),Little Mix,Woman Like Me (Feat. Nicki Minaj),2018-10-12,55,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1,6rrTr2HEAzlpC4KWZxF3S1,3.803433333333333,nm4702185,Little Mix,,,"music_artist,actress,miscellaneous",tt2848292,movie,Pitch Perfect 2,Pitch Perfect 2,0.0,2015.0,,115.0,"Comedy,Music",6.4,175054
Woman Like Me (Feat. Nicki Minaj),Little Mix,Woman Like Me (Feat. Nicki Minaj),2018-10-12,55,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1,6rrTr2HEAzlpC4KWZxF3S1,3.803433333333333,nm4702185,Little Mix,,,"music_artist,actress,miscellaneous",tt2083355,movie,The Best Man Holiday,The Best Man Holiday,0.0,2013.0,,123.0,"Comedy,Drama",6.6,17439
Friends,Marshmello,Speak Your Mind (Deluxe),2018-04-27,54,https://open.spotify.com/track/6IQCmIGaOxzjNNcwScETVD,6IQCmIGaOxzjNNcwScETVD,3.377,nm9379727,Marshmello,,,"music_artist,actor,composer",tt7556122,movie,The Old Guard,The Old Guard,0.0,2020.0,,125.0,"Action,Thriller",6.7,191883
Friends,Marshmello,Speak Your Mind (Deluxe),2018-04-27,54,https://open.spotify.com/track/6IQCmIGaOxzjNNcwScETVD,6IQCmIGaOxzjNNcwScETVD,3.377,nm9379727,Marshmello,,,"music_artist,actor,composer",tt5519340,movie,Bright,Bright,0.0,2017.0,,117.0,"Action,Fantasy,Thriller",6.3,205959
Friends,Marshmello,Speak Your Mind (Deluxe),2018-04-27,54,https://open.spotify.com/track/6IQCmIGaOxzjNNcwScETVD,6IQCmIGaOxzjNNcwScETVD,3.377,nm9379727,Marshmello,,,"music_artist,actor,composer",tt3554046,movie,Space Jam: A New Legacy,Space Jam: A New Legacy,0.0,2021.0,,115.0,"Adventure,Animation,Comedy",4.5,83744
Friends,Marshmello,Speak Your Mind (Deluxe),2018-04-27,54,https://open.spotify.com/track/6IQCmIGaOxzjNNcwScETVD,6IQCmIGaOxzjNNcwScETVD,3.377,nm9379727,Marshmello,,,"music_artist,actor,composer",tt12800524,movie,Encounter,Encounter,0.0,2021.0,,108.0,"Drama,Sci-Fi,Thriller",5.9,11318
Who I Am,The Score,Atlas,2017-10-13,54,https://open.spotify.com/track/4zIJHigfguvdm3O8c9KPeo,4zIJHigfguvdm3O8c9KPeo,3.5957666666666666,nm6224626,The Score,,,"music_artist,actor,soundtrack",tt8106534,movie,6 Underground,6 Underground,0.0,2019.0,,128.0,"Action,Thriller",6.1,204787
Who I Am,The Score,Atlas,2017-10-13,54,https://open.spotify.com/track/4zIJHigfguvdm3O8c9KPeo,4zIJHigfguvdm3O8c9KPeo,3.5957666666666666,nm6224626,The Score,,,"music_artist,actor,soundtrack",tt3717490,movie,Power Rangers,Power Rangers,0.0,2017.0,,124.0,"Action,Adventure,Fantasy",5.9,116838
Who I Am,The Score,Atlas,2017-10-13,54,https://open.spotify.com/track/4zIJHigfguvdm3O8c9KPeo,4zIJHigfguvdm3O8c9KPeo,3.5957666666666666,nm6224626,The Score,,,"music_artist,actor,soundtrack",tt14218674,tvseries,Ncis: Hawai'I,Ncis: Hawai'I,0.0,2021.0,2024.0,43.0,"Action,Adventure,Crime",6.8,10855
Who I Am,The Score,Atlas,2017-10-13,54,https://open.spotify.com/track/4zIJHigfguvdm3O8c9KPeo,4zIJHigfguvdm3O8c9KPeo,3.5957666666666666,nm6224626,The Score,,,"music_artist,actor,soundtrack",tt5420376,tvseries,Riverdale,Riverdale,0.0,2017.0,2023.0,45.0,"Crime,Drama,Mystery",6.5,160359
Him & I,G-Eazy,The Beautiful & Damned,2017-12-15,53,https://open.spotify.com/track/69MpAbCg0X0HVUoGcprfq7,69MpAbCg0X0HVUoGcprfq7,4.4811,nm6855911,G-Eazy,1989.0,,"music_artist,actor,composer",tt4630562,movie,The Fate Of The Furious,The Fate Of The Furious,0.0,2017.0,,136.0,"Action,Crime,Thriller",6.6,263994
Him & I,G-Eazy,The Beautiful & Damned,2017-12-15,53,https://open.spotify.com/track/69MpAbCg0X0HVUoGcprfq7,69MpAbCg0X0HVUoGcprfq7,4.4811,nm6855911,G-Eazy,1989.0,,"music_artist,actor,composer",tt3554046,movie,Space Jam: A New Legacy,Space Jam: A New Legacy,0.0,2021.0,,115.0,"Adventure,Animation,Comedy",4.5,83744
Him & I,G-Eazy,The Beautiful & Damned,2017-12-15,53,https://open.spotify.com/track/69MpAbCg0X0HVUoGcprfq7,69MpAbCg0X0HVUoGcprfq7,4.4811,nm6855911,G-Eazy,1989.0,,"music_artist,actor,composer",tt5503686,movie,Hustlers,Hustlers,0.0,2019.0,,110.0,"Comedy,Crime,Drama",6.3,110510
Him & I,G-Eazy,The Beautiful & Damned,2017-12-15,53,https://open.spotify.com/track/69MpAbCg0X0HVUoGcprfq7,69MpAbCg0X0HVUoGcprfq7,4.4811,nm6855911,G-Eazy,1989.0,,"music_artist,actor,composer",tt7334528,movie,Uncle Drew,Uncle Drew,0.0,2018.0,,103.0,"Comedy,Drama,Sport",5.8,16554
D.D.,The Weeknd,Trilogy,2012-11-13,52,https://open.spotify.com/track/7eZ7ODAt9cALYnWLO8F6Fd,7eZ7ODAt9cALYnWLO8F6Fd,4.59155,nm1070597,The Weeknd,1990.0,,"music_artist,actor,composer",tt14954666,tvseries,The Idol,The Idol,0.0,2023.0,2023.0,276.0,"Drama,Music",4.4,114165
D.D.,The Weeknd,Trilogy,2012-11-13,52,https://open.spotify.com/track/7eZ7ODAt9cALYnWLO8F6Fd,7eZ7ODAt9cALYnWLO8F6Fd,4.59155,nm1070597,The Weeknd,1990.0,,"music_artist,actor,composer",tt1825683,movie,Black Panther,Black Panther,0.0,2018.0,,134.0,"Action,Adventure,Sci-Fi",7.3,872375
D.D.,The Weeknd,Trilogy,2012-11-13,52,https://open.spotify.com/track/7eZ7ODAt9cALYnWLO8F6Fd,7eZ7ODAt9cALYnWLO8F6Fd,4.59155,nm1070597,The Weeknd,1990.0,,"music_artist,actor,composer",tt2322441,movie,Fifty Shades Of Grey,Fifty Shades Of Grey,0.0,2015.0,,125.0,"Drama,Romance,Thriller",4.2,346067
D.D.,The Weeknd,Trilogy,2012-11-13,52,https://open.spotify.com/track/7eZ7ODAt9cALYnWLO8F6Fd,7eZ7ODAt9cALYnWLO8F6Fd,4.59155,nm1070597,The Weeknd,1990.0,,"music_artist,actor,composer",tt5727208,movie,Uncut Gems,Uncut Gems,0.0,2019.0,,135.0,"Crime,Drama,Thriller",7.4,334343
"Million To One - From The Amazon Original Movie ""Cinderella""",Camila Cabello,"Million To One (From The Amazon Original Movie ""Cinderella"")",2021-07-21,52,https://open.spotify.com/track/3lzYrD0WcgGFiAFKkB2shE,3lzYrD0WcgGFiAFKkB2shE,3.394333333333333,nm5305981,Camila Cabello,1997.0,,"music_artist,actress,composer",tt10155932,movie,Cinderella,Cinderella,0.0,2021.0,,112.0,"Comedy,Family,Fantasy",4.4,48801
"Million To One - From The Amazon Original Movie ""Cinderella""",Camila Cabello,"Million To One (From The Amazon Original Movie ""Cinderella"")",2021-07-21,52,https://open.spotify.com/track/3lzYrD0WcgGFiAFKkB2shE,3lzYrD0WcgGFiAFKkB2shE,3.394333333333333,nm5305981,Camila Cabello,1997.0,,"music_artist,actress,composer",tt5519340,movie,Bright,Bright,0.0,2017.0,,117.0,"Action,Fantasy,Thriller",6.3,205959
"Million To One - From The Amazon Original Movie ""Cinderella""",Camila Cabello,"Million To One (From The Amazon Original Movie ""Cinderella"")",2021-07-21,52,https://open.spotify.com/track/3lzYrD0WcgGFiAFKkB2shE,3lzYrD0WcgGFiAFKkB2shE,3.394333333333333,nm5305981,Camila Cabello,1997.0,,"music_artist,actress,composer",tt4630562,movie,The Fate Of The Furious,The Fate Of The Furious,0.0,2017.0,,136.0,"Action,Crime,Thriller",6.6,263994
"Million To One - From The Amazon Original Movie ""Cinderella""",Camila Cabello,"Million To One (From The Amazon Original Movie ""Cinderella"")",2021-07-21,52,https://open.spotify.com/track/3lzYrD0WcgGFiAFKkB2shE,3lzYrD0WcgGFiAFKkB2shE,3.394333333333333,nm5305981,Camila Cabello,1997.0,,"music_artist,actress,composer",tt10740926,movie,Rob Peace,Rob Peace,0.0,2024.0,,120.0,"Biography,Drama",6.5,2079
My Dilemma,Selena Gomez & The Scene,When The Sun Goes Down,2011-01-01,52,https://open.spotify.com/track/5g3TKEDNVOviIisycRgo4H,5g3TKEDNVOviIisycRgo4H,3.1642166666666665,nm4251467,Selena Gomez & The Scene,,,"actor,soundtrack,archive_footage",tt0103569,tvseries,The Tonight Show With Jay Leno,The Tonight Show With Jay Leno,0.0,1992.0,2014.0,62.0,"Comedy,Music,Talk-Show",5.3,11100
My Dilemma,Selena Gomez & The Scene,When The Sun Goes Down,2011-01-01,52,https://open.spotify.com/track/5g3TKEDNVOviIisycRgo4H,5g3TKEDNVOviIisycRgo4H,3.1642166666666665,nm4251467,Selena Gomez & The Scene,,,"actor,soundtrack,archive_footage",tt0463398,tvseries,Dancing With The Stars,Dancing With The Stars,0.0,2005.0,,60.0,"Family,Music,Reality-Tv",4.9,10771
She,Selena Gomez,Rare (Deluxe),2020-04-09,52,https://open.spotify.com/track/1z1ztKUrDr09ZSMDnN3QIG,1z1ztKUrDr09ZSMDnN3QIG,2.8833166666666665,nm1411125,Selena Gomez,1992.0,,"music_artist,actress,producer",tt2101441,movie,Spring Breakers,Spring Breakers,0.0,2012.0,,94.0,"Crime,Drama,Thriller",5.3,151924
She,Selena Gomez,Rare (Deluxe),2020-04-09,52,https://open.spotify.com/track/1z1ztKUrDr09ZSMDnN3QIG,1z1ztKUrDr09ZSMDnN3QIG,2.8833166666666665,nm1411125,Selena Gomez,1992.0,,"music_artist,actress,producer",tt20221436,movie,Emilia Pérez,Emilia Pérez,0.0,2024.0,,132.0,"Comedy,Crime,Drama",5.4,88408
She,Selena Gomez,Rare (Deluxe),2020-04-09,52,https://open.spotify.com/track/1z1ztKUrDr09ZSMDnN3QIG,1z1ztKUrDr09ZSMDnN3QIG,2.8833166666666665,nm1411125,Selena Gomez,1992.0,,"music_artist,actress,producer",tt1067774,movie,Monte Carlo,Monte Carlo,0.0,2011.0,,109.0,"Adventure,Comedy,Family",5.8,50568
She,Selena Gomez,Rare (Deluxe),2020-04-09,52,https://open.spotify.com/track/1z1ztKUrDr09ZSMDnN3QIG,1z1ztKUrDr09ZSMDnN3QIG,2.8833166666666665,nm1411125,Selena Gomez,1992.0,,"music_artist,actress,producer",tt0837562,movie,Hotel Transylvania,Hotel Transylvania,0.0,2012.0,,91.0,"Animation,Comedy,Family",7.0,296618
I Will Be,Avril Lavigne,The Best Damn Thing (Expanded Edition),2007-04-17,51,https://open.spotify.com/track/1ERza8JzFin9c3Keo8XQEX,1ERza8JzFin9c3Keo8XQEX,3.994883333333333,nm1245099,Avril Lavigne,1984.0,,"music_artist,actress,composer",tt0460792,movie,Fast Food Nation,Fast Food Nation,0.0,2006.0,,116.0,"Comedy,Drama",6.3,25698
I Will Be,Avril Lavigne,The Best Damn Thing (Expanded Edition),2007-04-17,51,https://open.spotify.com/track/1ERza8JzFin9c3Keo8XQEX,1ERza8JzFin9c3Keo8XQEX,3.994883333333333,nm1245099,Avril Lavigne,1984.0,,"music_artist,actress,composer",tt0327084,movie,Over The Hedge,Over The Hedge,0.0,2006.0,,83.0,"Adventure,Animation,Comedy",6.7,196164
I Will Be,Avril Lavigne,The Best Damn Thing (Expanded Edition),2007-04-17,51,https://open.spotify.com/track/1ERza8JzFin9c3Keo8XQEX,1ERza8JzFin9c3Keo8XQEX,3.994883333333333,nm1245099,Avril Lavigne,1984.0,,"music_artist,actress,composer",tt0315327,movie,Bruce Almighty,Bruce Almighty,0.0,2003.0,,101.0,"Comedy,Fantasy",6.8,452094
I Will Be,Avril Lavigne,The Best Damn Thing (Expanded Edition),2007-04-17,51,https://open.spotify.com/track/1ERza8JzFin9c3Keo8XQEX,1ERza8JzFin9c3Keo8XQEX,3.994883333333333,nm1245099,Avril Lavigne,1984.0,,"music_artist,actress,composer",tt1014759,movie,Alice In Wonderland,Alice In Wonderland,0.0,2010.0,,108.0,"Adventure,Family,Fantasy",6.4,454916
Faded,Arc North,Faded,2020-11-24,50,https://open.spotify.com/track/0BwuOCWqQM0P9SJWuzZlMv,0BwuOCWqQM0P9SJWuzZlMv,2.43615,nm11098430,Arc North,,,"composer,soundtrack",tt11773084,movie,No Strings The Movie,No Strings The Movie,0.0,2021.0,,81.0,Romance,5.9,97
Girlfriend (Feat. Lil Mama) - Dr. Luke Mix,Avril Lavigne,The Best Damn Thing (Expanded Edition),2007-04-17,50,https://open.spotify.com/track/1wwt0TvrGY3lnvTAVIx8mO,1wwt0TvrGY3lnvTAVIx8mO,3.414433333333333,nm1245099,Avril Lavigne,1984.0,,"music_artist,actress,composer",tt0460792,movie,Fast Food Nation,Fast Food Nation,0.0,2006.0,,116.0,"Comedy,Drama",6.3,25698
Girlfriend (Feat. Lil Mama) - Dr. Luke Mix,Avril Lavigne,The Best Damn Thing (Expanded Edition),2007-04-17,50,https://open.spotify.com/track/1wwt0TvrGY3lnvTAVIx8mO,1wwt0TvrGY3lnvTAVIx8mO,3.414433333333333,nm1245099,Avril Lavigne,1984.0,,"music_artist,actress,composer",tt0327084,movie,Over The Hedge,Over The Hedge,0.0,2006.0,,83.0,"Adventure,Animation,Comedy",6.7,196164
Girlfriend (Feat. Lil Mama) - Dr. Luke Mix,Avril Lavigne,The Best Damn Thing (Expanded Edition),2007-04-17,50,https://open.spotify.com/track/1wwt0TvrGY3lnvTAVIx8mO,1wwt0TvrGY3lnvTAVIx8mO,3.414433333333333,nm1245099,Avril Lavigne,1984.0,,"music_artist,actress,composer",tt0315327,movie,Bruce Almighty,Bruce Almighty,0.0,2003.0,,101.0,"Comedy,Fantasy",6.8,452094
Girlfriend (Feat. Lil Mama) - Dr. Luke Mix,Avril Lavigne,The Best Damn Thing (Expanded Edition),2007-04-17,50,https://open.spotify.com/track/1wwt0TvrGY3lnvTAVIx8mO,1wwt0TvrGY3lnvTAVIx8mO,3.414433333333333,nm1245099,Avril Lavigne,1984.0,,"music_artist,actress,composer",tt1014759,movie,Alice In Wonderland,Alice In Wonderland,0.0,2010.0,,108.0,"Adventure,Family,Fantasy",6.4,454916
Lot To Learn,Luke Christopher,Tmrwfrvr,2017-07-28,50,https://open.spotify.com/track/2HzfRSfCogBSsgW2CckVA2,2HzfRSfCogBSsgW2CckVA2,4.139766666666667,nm5066947,Luke Christopher,,,"actor,soundtrack",tt1957867,movie,Christmas In Compton,Christmas In Compton,0.0,2012.0,,93.0,Comedy,4.6,341
Youngblood,Arc North,Youngblood,2021-03-04,50,https://open.spotify.com/track/0RZfpx16X30FrmkNavzZM6,0RZfpx16X30FrmkNavzZM6,3.1386166666666666,nm11098430,Arc North,,,"composer,soundtrack",tt11773084,movie,No Strings The Movie,No Strings The Movie,0.0,2021.0,,81.0,Romance,5.9,97
Mirror,Ider,Emotional Education,2019-07-19,49,https://open.spotify.com/track/5KRyIAm7l9tHnqtA6KbLsp,5KRyIAm7l9tHnqtA6KbLsp,3.652433333333333,nm13503656,Ider,,,"actor,music_department,soundtrack",tt10982034,tvseries,Trying,Trying,0.0,2020.0,2024.0,30.0,"Comedy,Drama,Romance",8.0,14053
The Story Of Us,Taylor Swift,Speak Now,2010-10-25,49,https://open.spotify.com/track/3lXekiVK1ZPZbKconsys73,3lXekiVK1ZPZbKconsys73,4.428,nm2357847,Taylor Swift,1989.0,,"music_artist,actress,composer",tt28814949,movie,Taylor Swift: The Eras Tour,Taylor Swift: The Eras Tour,0.0,2023.0,,169.0,"Documentary,Music,Musical",8.0,24160
The Story Of Us,Taylor Swift,Speak Now,2010-10-25,49,https://open.spotify.com/track/3lXekiVK1ZPZbKconsys73,3lXekiVK1ZPZbKconsys73,4.428,nm2357847,Taylor Swift,1989.0,,"music_artist,actress,composer",tt1482459,movie,The Lorax,The Lorax,0.0,2012.0,,86.0,"Adventure,Animation,Comedy",6.4,136768
The Story Of Us,Taylor Swift,Speak Now,2010-10-25,49,https://open.spotify.com/track/3lXekiVK1ZPZbKconsys73,3lXekiVK1ZPZbKconsys73,4.428,nm2357847,Taylor Swift,1989.0,,"music_artist,actress,composer",tt1392170,movie,The Hunger Games,The Hunger Games,0.0,2012.0,,142.0,"Action,Adventure,Sci-Fi",7.2,1041403
